0.1540784,0.17278354,0.16042395,0.18229604,0.12263741,0.08319453,0.060595337,0.038067605,0.011427363,0.045906093
0.14843938,0.16057824,0.17200053,0.16400667,0.12163828,0.10225569,0.05458284,0.031441595,0.03731383,0.018946698
0.16428101,0.16913722,0.17297068,0.1536584,0.12419835,0.09649279,0.06459645,0.02901432,0.02151284,0.03430729
0.18032292,0.1825877,0.14641929,0.15988183,0.12162056,0.09924709,0.06939605,0.03583292,0.027379923,0.00574828
0.15092422,0.15931731,0.17746781,0.13092719,0.1258827,0.096860334,0.060932666,0.02690384,0.024430813,0.01524008
0.14442801,0.15091088,0.14898671,0.16195728,0.1251332,0.09634875,0.05740393,0.028994111,0.018010413,0.00918211
0.17523628,0.14525133,0.1522497,0.16181444,0.120037235,0.09376506,0.07486367,0.031005025,0.03565871,0.021908775
0.17932105,0.17040569,0.19096932,0.16080792,0.13482185,0.102724105,0.089564025,0.022617007,0.014068589,0.020678226
0.13219221,0.17030053,0.15046033,0.12537009,0.11241224,0.08988751,0.060238622,0.040217914,0.021774748,0.0035348414
0.16749805,0.16296828,0.16916865,0.13756633,0.1282467,0.09649395,0.06656144,0.037928782,0.014669568,0.027693573
